k (h/Mpc),x,omega_b,omega_m,T(k),log10(T(k))
0.12885620719794602,1.0625855458874052,0.022066666666666665,0.14333333333333334,0.09969685206543165,-1.0013185543482823
0.133191746677512,1.0983376581433093,0.022066666666666665,0.14333333333333334,0.0960432329782864,-1.0175332292793373
0.1376651588147656,1.1352267082031247,0.022066666666666665,0.14333333333333334,0.09208868267128403,-1.0357937395688297
0.142282529181259,1.1733028794496343,0.022066666666666665,0.14333333333333334,0.08787188442181317,-1.0561500600079832
0.1470499512603945,1.2126164205090255,0.022066666666666665,0.14333333333333334,0.08351042857985719,-1.0782592874878427
0.1519735347364684,1.2532177136047422,0.022066666666666665,0.14333333333333334,0.07918894735836668,-1.1013354299791753
0.157059413804654,1.2951573430840075,0.022066666666666665,0.14333333333333334,0.07510927103338261,-1.1243064530073532
0.16231375642931045,1.3384861717645171,0.022066666666666665,0.14333333333333334,0.07144420428850091,-1.1460329963707596
0.1677427754470827,1.3832554324938098,0.022066666666666665,0.14333333333333334,0.06828860907786112,-1.165651733027115
0.1733527423915633,1.429516842151429,0.022066666666666665,0.14333333333333334,0.06562904335939175,-1.1829039261828957
0.179150004903181,1.4773227452158961,0.022066666666666665,0.14333333333333334,0.06333650010571752,-1.1983459388606899
0.18514100857928642,1.5267262939468367,0.022066666666666665,0.14333333333333334,0.061216048713640205,-1.213134706055949
0.19133232411524004,1.577781672198241,0.022066666666666665,0.14333333333333334,0.05904946774785618,-1.2287840126179652
0.19773068058998836,1.6305443699009483,0.022066666666666665,0.14333333333333334,0.0566677976366155,-1.246663665651273
0.2043430057636399,1.6850715153681133,0.022066666666666665,0.14333333333333334,0.05403657082630673,-1.2673122192071171
0.21117647428657532,1.7414222728414677,0.022066666666666665,0.14333333333333334,0.05126655639460535,-1.2901658534011795
0.21823856477849535,1.7996583131816548,0.022066666666666665,0.14333333333333334,0.04855535757281487,-1.3137628432855708
0.2255371268326542,1.859844366404515,0.022066666666666665,0.14333333333333334,0.04608615213818634,-1.3364295508234831
0.23308045914897552,1.9220488659893527,0.022066666666666665,0.14333333333333334,0.04396302580150162,-1.356912424445256
0.24087740021636797,1.9863446966715335,0.022066666666666665,0.14333333333333334,0.042168415446240996,-1.3750127180717653
0.24893743326960657,2.052810059947278,0.022066666666666665,0.14333333333333334,0.04055397064803568,-1.39196661750439
0.25727080766483074,2.1215294749711164,0.022066666666666665,0.14333333333333334,0.038928540347838846,-1.4097318801442462
0.26588867938212835,2.1925949371808273,0.022066666666666665,0.14333333333333334,0.03717902118321132,-1.4297020481393174
0.2748032741157694,2.2661072631866634,0.022066666666666665,0.14333333333333334,0.03531781769855469,-1.4520061394873405
0.28402807740857583,2.342177658674347,0.022066666666666665,0.14333333333333334,0.03347503710975566,-1.4752789328655225
0.293578057603482,2.4209295569281086,0.022066666666666665,0.14333333333333334,0.03180366106172351,-1.4975228835568841
0.3034699291295421,2.5025007899632388,0.022066666666666665,0.14333333333333334,0.03035294975000407,-1.5177990970796635
0.31372246596279585,2.587046173415029,0.022066666666666665,0.14333333333333334,0.029045201378735164,-1.5369256080887588
0.3243568782214764,2.6747406120517567,0.022066666666666665,0.14333333333333334,0.027753896487214397,-1.5566760358169343
0.3353972690851938,2.7657828676624003,0.022066666666666665,0.14333333333333334,0.026402723639349757,-1.5783512700798785
0.346871195032871,2.860400178940662,0.022066666666666665,0.14333333333333334,0.02503899354928785,-1.6013831317225937
0.35881036046694814,2.958853989557021,0.022066666666666665,0.14333333333333334,0.02375834737585925,-1.6241837720455077
0.37125148918168344,3.061447134538346,0.022066666666666665,0.14333333333333334,0.022605146000027294,-1.6457926836395764
0.3842374314600863,3.1685329697093425,0.022066666666666665,0.14333333333333334,0.021523493742765507,-1.66708723160924
0.3978185893895551,3.2805271252574637,0.022066666666666665,0.14333333333333334,0.02044141638248479,-1.6894890152992676
0.41205477834585147,3.397922856068044,0.022066666666666665,0.14333333333333334,0.0193555775173305,-1.7131938659958645
0.42701769618840585,3.521311403422808,0.022066666666666665,0.14333333333333334,0.018318987742463565,-1.7370985279393563
0.4427942547593155,3.6514094675039757,0.022066666666666665,0.14333333333333334,0.01734924356268546,-1.7607194559574455
0.45949116015647784,3.789096977650999,0.022066666666666665,0.14333333333333334,0.016411671138356954,-1.784847194131876
0.4772413434210627,3.935470121669016,0.022066666666666665,0.14333333333333334,0.015477370595789646,-1.8103028183775307
0.4962132051275485,4.0919175793915485,0.022066666666666665,0.14333333333333334,0.014568533614986456,-1.836584159621165
0.5166242668875949,4.260233096929039,0.022066666666666665,0.14333333333333334,0.013697428964012005,-1.8633609431741505
0.5387619607339843,4.442786921940497,0.022066666666666665,0.14333333333333334,0.012834687895690512,-1.8916146877114641
0.5630164355902336,4.642796335268557,0.022066666666666665,0.14333333333333334,0.011981213802814587,-1.9214991818497773
0.5899345205513035,4.864770647756763,0.022066666666666665,0.14333333333333334,0.011140542249029413,-1.9530936700213564
0.6203129215697165,5.115279727072978,0.022066666666666665,0.14333333333333334,0.010294702149476802,-1.987386214049341
0.6553686955636757,5.404359776500899,0.022066666666666665,0.14333333333333334,0.009440591285700446,-2.025000803999068
0.6970728387872945,5.748264201104682,0.022066666666666665,0.14333333333333334,0.008560742398593472,-2.0674885711135254
0.7488552011143604,6.175276534752834,0.022066666666666665,0.14333333333333334,0.007637309636193165,-2.1170596016241783
0.8172140717261505,6.738983549143626,0.022066666666666665,0.14333333333333334,0.006639256332456878,-2.177880563523211
0.9155186782011853,7.5496317608673875,0.022066666666666665,0.14333333333333334,0.005526322044268485,-2.2575638103399833
1.071035926494074,8.832071961193574,0.022066666666666665,0.14333333333333334,0.00427900101009129,-2.368657610997483
1.3184627844532884,10.872425380318484,0.022066666666666665,0.14333333333333334,0.0030370197853051566,-2.5175523787696297
1.6571441157807507,13.665289574882495,0.022066666666666665,0.14333333333333334,0.002072945514920698,-2.68341211270607
1.0634739308854906e-05,8.312719626515038e-05,0.022066666666666665,0.15,1.0,0.0
1.338834356372378e-05,0.00010465093978939901,0.022066666666666665,0.15,0.9999989900777908,-4.386038640824935e-07
1.685492593420275e-05,0.00013174772746901576,0.022066666666666665,0.15,0.9999974365900657,-1.1132762162232858e-06
2.1219094572476387e-05,0.0001658605620568764,0.022066666666666665,0.15,0.999994904413182,-2.2129908753860343e-06
2.6713257372554214e-05,0.00020880607638786513,0.022066666666666665,0.15,0.9999907854266457,-4.001856798613997e-06
3.362999853810639e-05,0.00026287127570171745,0.022066666666666665,0.15,0.9999842740381536,-6.829752154865247e-06
4.2337659758222824e-05,0.00033093532901164267,0.022066666666666665,0.15,0.9999740052464222,-1.1289524772109759e-05
5.3299955745522017e-05,0.0004166228953532205,0.022066666666666665,0.15,0.9999577494746323,-1.8349557666643532e-05
6.710066873554221e-05,0.0005244971500954315,0.022066666666666665,0.15,0.9999320364154922,-2.9517212781248888e-05
8.447473701955647e-05,0.0006603027906687582,0.022066666666666665,0.15,0.9998914093848256,-4.716286572538371e-05
0.00010634739308854911,0.0008312719626515043,0.022066666666666665,0.15,0.9998273348862691,-7.499398071897911e-05
0.00013388343563723788,0.0010465093978939907,0.022066666666666665,0.15,0.9997265389078207,-0.00011877888479078673
0.00016854925934202758,0.001317477274690158,0.022066666666666665,0.15,0.9995686428479231,-0.00018737644686777003
0.00021219094572476398,0.0016586056205687646,0.022066666666666665,0.15,0.9993229394772078,-0.00029414323659027804
0.0002671325737255423,0.0020880607638786523,0.022066666666666665,0.15,0.9989443723465703,-0.0004586954132284414
0.0003362999853810641,0.002628712757017176,0.022066666666666665,0.15,0.998369552399804,-0.0007086722794264464
0.0004233765975822286,0.0033093532901164297,0.022066666666666665,0.15,0.997514412151172,-0.0010808208818055744
0.0005329995574552206,0.004166228953532208,0.022066666666666665,0.15,0.9962748148689292,-0.0016208482041829677
0.0006710066873554225,0.005244971500954318,0.022066666666666665,0.15,0.9945257889116399,-0.002383950762968806
0.0008447473701955655,0.006603027906687588,0.022066666666666665,0.15,0.9921016558495632,-0.003443825514575396
0.001063473930885492,0.00831271962651505,0.022066666666666665,0.15,0.9887428776171783,-0.0049166319116611
0.0013388343563723799,0.010465093978939915,0.022066666666666665,0.15,0.9840735980947288,-0.006972419809373498
0.0016854925934202774,0.013174772746901594,0.022066666666666665,0.15,0.9776455408155249,-0.0098185762665956
0.0021219094572476416,0.01658605620568766,0.022066666666666665,0.15,0.9689289296696443,-0.013708077009351964
0.002671325737255425,0.020880607638786543,0.022066666666666665,0.15,0.957275443493635,-0.01896308168224839
0.0033629998538106435,0.02628712757017178,0.022066666666666665,0.15,0.9419381701646918,-0.025977603828758324
0.004233765975822289,0.03309353290116432,0.022066666666666665,0.15,0.9220894234722918,-0.03522695938307282
0.005329995574552209,0.04166228953532211,0.022066666666666665,0.15,0.8968365939900095,-0.04728667935633476
0.006710066873554229,0.052449715009543214,0.022066666666666665,0.15,0.865263546962824,-0.06285159246706853
0.008447473701955657,0.0660302790668759,0.022066666666666665,0.15,0.8264508996975837,-0.08278294321029149
0.010634739308854925,0.08312719626515053,0.022066666666666665,0.15,0.7794561570287032,-0.10820830805178895
0.013388343563723806,0.10465093978939921,0.022066666666666665,0.15,0.7233990713097931,-0.1406220531155812
0.01685492593416378,0.13174772746871113,0.022066666666666665,0.15,0.6575758139687498,-0.18205416878473027
0.021219094353530164,0.16586056034546767,0.022066666666666665,0.15,0.5819394699069292,-0.23512218588709058
0.02671310136082727,0.20880485691110423,0.022066666666666665,0.15,0.4982693154407262,-0.3025358568487919
0.03360953563878227,0.26271132599360814,0.022066666666666665,0.15,0.412099859904049,-0.3849975331165396
0.04168903128224698,0.32586527839171686,0.022066666666666665,0.15,0.33750338571895294,-0.4717218661168578
0.04841112980826665,0.37840903966857725,0.022066666666666665,0.15,0.2941738888110668,-0.5313958783403975
0.05330302871879964,0.4166469154674281,0.022066666666666665,0.15,0.27067743791028454,-0.567547942971381
0.05735146693187184,0.44829182072854484,0.022066666666666665,0.15,0.25479580553267095,-0.5938077256656095
0.06097294609802013,0.4765993702294434,0.022066666666666665,0.15,0.24241882563196315,-0.6154336569867204
0.06435427928149405,0.5030298015749926,0.022066666666666665,0.15,0.23183635724899224,-0.6348184557130078
0.06759481643917332,0.5283596907699842,0.022066666666666665,0.15,0.22222218549077638,-0.6532125855605387
0.07075433188394827,0.5530562679829202,0.022066666666666665,0.15,0.21309414863894255,-0.6714284754322467
0.07387219001360751,0.5774272278291362,0.022066666666666665,0.15,0.2042003311837512,-0.6899435578849606
0.07697618994427062,0.6016898640771544,0.022066666666666665,0.15,0.19541000170320083,-0.709053211480367
0.08008710674485858,0.6260065665309424,0.022066666666666665,0.15,0.18669702788445058,-0.7288625957287838
0.08322122081274365,0.6505045920745985,0.022066666666666665,0.15,0.17807213814648448,-0.7494040266109498
0.08639181941730827,0.6752878015943845,0.022066666666666665,0.15,0.1696082414653637,-0.7705530486832584
0.08961013480066889,0.700443992709762,0.022066666666666665,0.15,0.1614144401418358,-0.7920576158754439
0.09288595518782798,0.726049675777707,0.022066666666666665,0.15,0.1536048325932777,-0.8135951206614173
0.09622803664783508,0.7521732932347713,0.022066666666666665,0.15,0.14628890673174594,-0.8347886057123663
0.09964438870465187,0.7788774520947253,0.022066666666666665,0.15,0.13956730819597737,-0.8552162975638085
0.10314247707306679,0.8062205086482551,0.022066666666666665,0.15,0.13350358316968536,-0.8745070778953705
0.10672937030814739,0.8342577147588383,0.022066666666666665,0.15,0.12811430429986728,-0.8924023774241013
0.1104118474627149,0.8630420593750513,0.022066666666666665,0.15,0.12336372235101115,-0.9088125347850591
0.11419647798778025,0.8926248930780113,0.022066666666666665,0.15,0.11916290537360635,-0.9238589165652281
0.11808968146653868,0.923056394996394,0.022066666666666665,0.15,0.11537313381225106,-0.9378953107252631
0.1220977724514573,0.9543859232787177,0.022066666666666665,0.15,0.11182024791023265,-0.951479549226991
0.1262269941673606,0.9866622785359088,0.022066666666666665,0.15,0.10832466360281791,-0.9652726509727175
0.1304835438515835,1.0199339019144098,0.022066666666666665,0.15,0.1047135212837703,-0.9799972358017305
0.13487359184354358,1.0542490243111795,0.022066666666666665,0.15,0.10086797064343607,-0.9962467166281161
0.13940329609724364,1.089655779811701,0.022066666666666665,0.15,0.09674459621099395,-1.0143732836867065
0.14407881349873192,1.1262022941537146,0.022066666666666665,0.15,0.09237455272131213,-1.0344476514510967
0.14890630917872305,1.1639367575199822,0.022066666666666665,0.15,0.08787617005987423,-1.0561288793585903
0.15389196488622145,1.2029074899913088,0.022066666666666665,0.15,0.08343012275434941,-1.078677117419446
0.1590419874098436,1.2431630073724096,0.022066666666666665,0.15,0.07922992027829343,-1.1011107810633753
0.16436261798400048,1.2847520947160016,0.022066666666666665,0.15,0.07544472440616118,-1.1223711235676181
0.16986014358621984,1.3277238946291283,0.022066666666666665,0.15,0.07216106879796665,-1.141697042960271
0.17554091101219768,1.3721280172918005,0.022066666666666665,0.15,0.06936382343756406,-1.1588669759114516
0.18141134460205188,1.4180146790155175,0.022066666666666665,0.15,0.06692554076852397,-1.1744081109615434
0.1874779684825692,1.4654348761013745,0.022066666666666665,0.15,0.06465315789357441,-1.1894102577555927
0.19374743418617216,1.5144406007256812,0.022066666666666665,0.15,0.062339789864187076,-1.2052346659824675
0.20022655451029178,1.5650851056041566,0.022066666666666665,0.15,0.05981877669307616,-1.2231624726299932
0.2069223444954236,1.6174232242998197,0.022066666666666665,0.15,0.05706081845378448,-1.2436620033166383
0.21384207043316344,1.671511754297786,0.022066666666666665,0.15,0.054181862308764074,-1.2661460717185016
0.22099330787597718,1.7274099104427605,0.022066666666666665,0.15,0.051369454289857036,-1.2892950478665262
0.22838400971968195,1.7851798571105935,0.022066666666666665,0.15,0.04880527755321136,-1.3115332130729054
0.23602258558147038,1.844887328672254,0.022066666666666665,0.15,0.046584263231039306,-1.3317607688500388
